30,100000,29.5,1,7.5,2.5,1,1,0,0,624.1226,1,1,0,11.51293
2,35000,29.5,1,7.5,7,1,1,0,1,2868.253,0,1,0,10.4631
4,57500,29.5,0,7.5,7,1,2,0,1,6738.263,1,0,1,10.95954
2,100000,59.5,1,7.5,7,1,0,0,0,275.9912,0,1,0,11.51293
0,85000,49.5,1,10,2.5,1,2,0,0,288.8893,0,0,0,11.35041
0,85000,59.5,0,3.5,2.5,1,2,0,1,1040.587,1,0,0,11.35041
0,35000,29.5,1,7.5,2.5,1,1,0,0,685.9506,1,0,0,10.4631
5,85000,65,1,10,7,1,1,0,0,458.8752,0,0,1,11.35041
0,35000,65,0,3.5,2.5,1,2,0,0,747.8391,1,0,0,10.4631
0,35000,39.5,1,7.5,2.5,1,0,0,1,463.2806,1,1,0,10.4631
0,85000,49.5,1,7.5,7,1,2,0,0,475.9731,0,0,0,11.35041
60,57500,29.5,1,10,24.5,1,0,0,1,900.7682,0,1,0,10.95954
52,100000,29.5,1,10,14.5,1,1,0,0,631.4224,1,0,1,11.51293
0,85000,20,0,7.5,7,1,0,0,0,798.5449,1,0,0,11.35041
20,100000,59.5,1,10,2.5,1,0,0,0,501.4496,1,0,0,11.51293
0,18317.5,65,0,7.5,2.5,1,0,0,1,214.5196,0,0,1,9.815612
0,57500,39.5,0,7.5,2.5,1,1,0,0,2053.344,0,1,0,10.95954
0,35000,29.5,1,10,7,1,1,0,0,263.7829,0,0,1,10.4631
30,57500,29.5,1,10,14.5,1,1,0,0,2917.309,1,0,1,10.95954
0,100000,59.5,0,3.5,2.5,1,2,0,0,636.6274,0,1,0,11.51293
30,100000,29.5,0,10,24.5,1,0,0,0,528.2164,1,0,0,11.51293
5,100000,29.5,1,10,7,1,1,0,0,3509.865,1,1,0,11.51293
0,18317.5,20,0,10,40,1,1,0,0,308.9268,1,1,0,9.815612
0,35000,20,1,10,7,1,2,0,1,1933.527,1,1,0,10.4631
10,100000,39.5,1,7.5,7,1,1,1,0,728.1178,1,0,1,11.51293
25,100000,29.5,1,10,7,1,2,0,0,527.8303,0,0,1,11.51293
0,57500,39.5,1,7.5,2.5,1,2,1,0,867.4106,1,1,0,10.95954
3,35000,59.5,1,10,14.5,1,1,0,0,148.5898,1,0,1,10.4631
15,85000,39.5,1,10,40,1,0,0,1,4679.106,1,0,1,11.35041
0,85000,59.5,1,10,2.5,1,2,0,0,307.2866,1,1,0,11.35041
0,57500,20,0,7.5,7,1,1,0,0,684.4126,1,0,0,10.95954
3,85000,20,0,7.5,14.5,1,1,1,0,3134.947,1,0,0,11.35041
4,35000,49.5,1,7.5,2.5,1,2,0,0,1280.062,0,0,0,10.4631
2,57500,39.5,1,7.5,24.5,1,1,0,0,2716.384,1,1,0,10.95954
2,57500,65,1,10,14.5,1,0,0,0,345.3984,1,1,0,10.95954
20,85000,39.5,1,10,7,1,1,0,1,911.407,1,0,0,11.35041
3,18317.5,49.5,1,7.5,2.5,1,2,0,1,2042.061,0,0,0,9.815612
5,100000,39.5,1,10,2.5,1,0,0,0,793.6232,1,0,1,11.51293
20,57500,29.5,0,10,40,1,0,0,1,4648.301,1,0,1,10.95954
30,100000,39.5,1,10,7,1,1,1,1,1202.867,1,0,1,11.51293
5,18317.5,65,1,7.5,14.5,1,2,0,1,556.8872,0,0,0,9.815612
0,35000,49.5,1,3.5,34.5,1,2,1,0,373.8903,0,1,0,10.4631
3,85000,29.5,1,10,7,1,0,0,1,187.6034,0,0,1,11.35041
0,85000,59.5,1,.5,2.5,1,2,0,0,1705.131,1,0,0,11.35041
0,57500,65,1,10,14.5,1,2,0,0,1256.095,1,1,0,10.95954
0,85000,39.5,0,7.5,2.5,1,0,0,0,432.7737,1,0,0,11.35041
1,100000,39.5,1,10,2.5,1,0,0,0,1496.515,1,1,0,11.51293
1,100000,59.5,1,10,14.5,1,1,0,0,3879.112,1,0,1,11.51293
0,18317.5,39.5,1,3.5,7,1,0,0,0,897.0009,1,1,0,9.815612
0,57500,29.5,0,10,2.5,1,0,0,0,607.4667,1,1,0,10.95954
0,35000,49.5,1,7.5,7,1,2,0,0,1224.267,0,1,0,10.4631
0,35000,20,1,10,24.5,1,2,0,0,1613.439,1,0,0,10.4631
2,18317.5,29.5,0,1.5,2.5,1,0,0,0,860.053,0,1,0,9.815612
50,100000,20,1,10,14.5,1,1,0,1,829.9722,0,0,0,11.51293
0,18317.5,49.5,1,7.5,2.5,1,2,0,0,788.6817,0,0,0,9.815612
0,18317.5,49.5,0,10,7,1,1,0,0,848.1075,1,0,0,9.815612
10,57500,39.5,0,3.5,2.5,1,1,1,1,1245.027,0,1,0,10.95954
0,57500,59.5,0,3.5,7,1,2,0,0,885.5779,0,0,0,10.95954
0,57500,65,0,10,7,1,2,0,0,3868.017,1,0,1,10.95954
0,100000,49.5,0,7.5,7,1,0,0,0,190.0841,0,0,0,11.51293
0,57500,65,0,7.5,2.5,1,2,0,0,163.6919,0,0,0,10.95954
3,100000,29.5,1,10,24.5,1,1,0,0,4044.009,1,0,1,11.51293
0,57500,59.5,1,3.5,2.5,1,2,0,0,414.1896,0,0,0,10.95954
5,85000,49.5,1,7.5,2.5,1,2,0,0,801.643,1,0,1,11.35041
0,100000,65,0,10,7,1,2,0,1,1913.546,1,0,1,11.51293
3,85000,20,1,7.5,7,1,0,0,0,1558.91,1,0,1,11.35041
0,57500,49.5,1,3.5,2.5,1,2,0,0,314.0196,1,1,0,10.95954
20,57500,29.5,1,10,14.5,1,1,0,1,1768.304,1,1,0,10.95954
25,100000,29.5,1,10,7,1,0,0,0,2566.881,1,0,1,11.51293
3,85000,59.5,1,3.5,2.5,1,2,0,1,368.6902,0,1,0,11.35041
0,100000,29.5,1,7.5,7,1,1,0,0,464.2215,0,0,1,11.51293
4,57500,59.5,1,10,2.5,1,2,0,1,337.7271,1,0,0,10.95954
0,85000,39.5,1,10,7,1,1,1,0,878.9779,1,1,0,11.35041
2,57500,65,0,10,14.5,1,0,0,0,345.5964,1,0,1,10.95954
0,35000,29.5,0,10,7,1,0,0,0,1033.405,1,1,0,10.4631
24,85000,59.5,0,10,2.5,1,2,0,0,994.2014,0,0,0,11.35041
10,100000,49.5,1,10,40,1,2,0,0,1454.293,1,1,0,11.51293
5,85000,49.5,0,10,14.5,1,0,0,0,503.1547,1,0,1,11.35041
0,57500,49.5,1,1.5,2.5,1,2,0,0,2355.169,1,0,0,10.95954
10,100000,59.5,1,10,24.5,1,1,0,0,851.8742,1,1,0,11.51293
10,18317.5,39.5,1,10,7,1,0,0,0,393.9167,0,1,0,9.815612
4,85000,39.5,1,3.5,7,1,1,0,0,541,0,0,1,11.35041
0,35000,65,1,10,2.5,1,2,0,0,550.4036,1,0,1,10.4631
4,35000,39.5,1,7.5,7,1,1,0,1,101.2766,1,0,0,10.4631
0,57500,59.5,1,7.5,2.5,1,1,0,0,166.4649,0,1,0,10.95954
0,35000,29.5,0,10,2.5,0,0,0,0,1332.567,0,0,0,10.4631
2,100000,20,0,10,34.5,1,2,0,1,1785.573,1,1,0,11.51293
15,100000,29.5,1,10,14.5,1,1,1,1,1511.091,1,0,1,11.51293
0,85000,49.5,1,10,2.5,1,2,0,1,4562.292,1,1,0,11.35041
10,57500,29.5,1,10,7,1,0,0,0,572.4755,1,0,0,10.95954
0,18317.5,29.5,0,10,7,1,1,0,0,219.8007,1,0,0,9.815612
4,85000,29.5,1,10,14.5,1,0,0,0,502.7024,0,1,0,11.35041
0,85000,29.5,0,7.5,7,1,2,0,0,317.2639,1,1,0,11.35041
